Vs, I
3.39339339339,1.49e-05
3.3983983984,1.4e-05
3.4034034034,1.32e-05
3.40840840841,1.24e-05
3.41341341341,1.17e-05
3.41841841842,1.09e-05
3.42342342342,1.02e-05
3.42842842843,9.3e-06
3.43343343343,8.67e-06
3.43843843844,8.04e-06
3.44344344344,7.46e-06
3.44844844845,6.9e-06
3.45345345345,6.37e-06
3.45845845846,5.85e-06
3.46346346346,5.37e-06
3.46846846847,4.92e-06
3.47347347347,4.49e-06
3.47847847848,4.09e-06
3.48348348348,3.73e-06
3.48848848849,3.37e-06
3.49349349349,3.03e-06
3.4984984985,2.74e-06
3.5035035035,2.4e-06
3.50850850851,2.14e-06
3.51351351351,1.91e-06
3.51851851852,1.68e-06
3.52352352352,1.49e-06
3.52852852853,1.31e-06
3.53353353353,1.15e-06
3.53853853854,9.91e-07
3.54354354354,8.55e-07
3.54854854855,7.47e-07
3.55355355355,6.44e-07
3.55855855856,5.56e-07
3.56356356356,4.83e-07
3.56856856857,4.12e-07
3.57357357357,3.51e-07
3.57857857858,2.97e-07
3.58358358358,2.54e-07
3.58858858859,2e-07
3.59359359359,1.635e-07
3.5985985986,1.374e-07
3.6036036036,1.133e-07
3.60860860861,9.37e-08
3.61361361361,7.66e-08
3.61861861862,6.06e-08
3.62362362362,5.31e-08
3.62862862863,4.11e-08
3.63363363363,2.96e-08
3.63863863864,2.47e-08
3.64364364364,1.52e-08
3.64864864865,1.56e-08
3.65365365365,8.5e-09
3.65865865866,6.2e-09
3.66366366366,-0.0
3.66866866867,-2.1e-09
3.67367367367,-1.3e-09
3.67867867868,-5.4e-09
3.68368368368,-1e-08
3.68868868869,-9.6e-09
3.69369369369,-9e-09
3.6986986987,-7.8e-09
3.7037037037,-1.07e-08
3.70870870871,-1.13e-08
3.71371371371,-1.49e-08
3.71871871872,-1.6e-08
3.72372372372,-1.7e-08
3.72872872873,-9.2e-09
3.73373373373,-1.44e-08
3.73873873874,-1.26e-08
3.74374374374,-1.55e-08
3.74874874875,-1.35e-08
3.75375375375,-1.57e-08
3.75875875876,-1.66e-08
3.76376376376,-1.65e-08
3.76876876877,-1.41e-08
3.77377377377,-1.71e-08
3.77877877878,-1.64e-08
3.78378378378,-1.34e-08
3.78878878879,-1.14e-08
3.79379379379,-1.21e-08
3.7987987988,-1.22e-08
3.8038038038,-1.58e-08
3.80880880881,-1.66e-08
3.81381381381,-1.74e-08
3.81881881882,-1.55e-08
3.82382382382,-1.53e-08
3.82882882883,-1.25e-08
3.83383383383,-1.03e-08
3.83883883884,-1.44e-08
3.84384384384,-1.65e-08
3.84884884885,-1.03e-08
3.85385385385,-1.37e-08
3.85885885886,-1.73e-08
3.86386386386,-7e-09
3.86886886887,-1.65e-08
3.87387387387,-7.7e-09
3.87887887888,-1.43e-08
3.88388388388,-1.68e-08
3.88888888889,-1.75e-08
3.89389389389,-1.05e-08
3.8988988989,-1.65e-08
3.9039039039,-1.86e-08
3.90890890891,-1.57e-08
3.91391391391,-1.55e-08
3.91891891892,-1.25e-08
3.92392392392,-1.32e-08
3.92892892893,-1.46e-08
3.93393393393,-1.52e-08
3.93893893894,-1.5e-08
3.94394394394,-8.7e-09
3.94894894895,-1.95e-08
3.95395395395,-1.86e-08
3.95895895896,-1.36e-08
3.96396396396,-1.62e-08
3.96896896897,-1.27e-08
3.97397397397,-1.09e-08
3.97897897898,-1.72e-08
3.98398398398,-1.46e-08
3.98898898899,-1.67e-08
3.99399399399,-1.49e-08
3.998998999,-1.19e-08
4.004004004,-1.663e-07
4.00900900901,-4.63e-08
4.01401401401,-4.49e-08
4.01901901902,-4.77e-08
4.02402402402,-4.01e-08
4.02902902903,-4.54e-08
4.03403403403,-4.54e-08
4.03903903904,-4.36e-08
4.04404404404,-4.39e-08
4.04904904905,-4.1e-08
4.05405405405,-4.23e-08
4.05905905906,-4.34e-08
4.06406406406,-4.42e-08
4.06906906907,-4.6e-08
4.07407407407,-5.24e-08
4.07907907908,-4.51e-08
4.08408408408,-4.77e-08
4.08908908909,-4.75e-08
4.09409409409,-4.45e-08
4.0990990991,-4.72e-08
4.1041041041,-4.37e-08
4.10910910911,-4.74e-08
4.11411411411,-4.92e-08
4.11911911912,-4.55e-08
4.12412412412,-4.38e-08
4.12912912913,-4.71e-08
4.13413413413,-4.48e-08
4.13913913914,-4.33e-08
4.14414414414,-4.41e-08
4.14914914915,-4.99e-08
4.15415415415,-4.45e-08
4.15915915916,-4.43e-08
4.16416416416,-4.4e-08
4.16916916917,-4.52e-08
4.17417417417,-4.66e-08
4.17917917918,-5.06e-08
4.18418418418,-4.8e-08
4.18918918919,-4.99e-08
4.19419419419,-5.19e-08
4.1991991992,-4.66e-08
4.2042042042,-5.25e-08
4.20920920921,-4.96e-08
4.21421421421,-4.76e-08
4.21921921922,-4.64e-08
4.22422422422,-5.21e-08
4.22922922923,-5.16e-08
4.23423423423,-4.87e-08
4.23923923924,-5.16e-08
4.24424424424,-4.91e-08
4.24924924925,-4.95e-08
4.25425425425,-5.29e-08
4.25925925926,-5.17e-08
4.26426426426,-4.87e-08
4.26926926927,-5.32e-08
4.27427427427,-4.9e-08
4.27927927928,-4.66e-08
4.28428428428,-5.14e-08
4.28928928929,-4.98e-08
4.29429429429,-4.51e-08
4.2992992993,-5.17e-08
4.3043043043,-5.17e-08
4.30930930931,-4.86e-08
4.31431431431,-5.01e-08
4.31931931932,-5.11e-08
4.32432432432,-4.54e-08
4.32932932933,-4.9e-08
4.33433433433,-4.97e-08
4.33933933934,-4.34e-08
4.34434434434,-4.67e-08
4.34934934935,-4.47e-08
4.35435435435,-4.9e-08
4.35935935936,-4.57e-08
4.36436436436,-4.69e-08
4.36936936937,-4.87e-08
4.37437437437,-4.95e-08
4.37937937938,-4.84e-08
4.38438438438,-4.77e-08
4.38938938939,-4.75e-08
4.39439439439,-4.61e-08
4.3993993994,-4.72e-08
4.4044044044,-5.24e-08
4.40940940941,-4.77e-08
4.41441441441,-4.31e-08
4.41941941942,-5.08e-08
4.42442442442,-4.57e-08
4.42942942943,-4.86e-08
4.43443443443,-4.49e-08
4.43943943944,-4.42e-08
4.44444444444,-4.82e-08
4.44944944945,-5.17e-08
4.45445445445,-4.45e-08
4.45945945946,-5.08e-08
4.46446446446,-4.85e-08
4.46946946947,-4.82e-08
4.47447447447,-5.19e-08
4.47947947948,-5.18e-08
4.48448448448,-4.99e-08
4.48948948949,-4.7e-08
4.49449449449,-4.78e-08
4.4994994995,-4.58e-08
4.5045045045,-4.4e-08
4.50950950951,-4.38e-08
4.51451451451,-4.55e-08
4.51951951952,-4.53e-08
4.52452452452,-4.51e-08
4.52952952953,-4.68e-08
4.53453453453,-4.37e-08
4.53953953954,-5.08e-08
4.54454454454,-4.73e-08
4.54954954955,-4.86e-08
4.55455455455,-4.83e-08
4.55955955956,-4.97e-08
4.56456456456,-4.92e-08
4.56956956957,-4.85e-08
4.57457457457,-4.5e-08
4.57957957958,-4.49e-08
4.58458458458,-4.46e-08
4.58958958959,-4.33e-08
4.59459459459,-4.52e-08
4.5995995996,-4.3e-08
4.6046046046,-4.34e-08
4.60960960961,-4.72e-08
4.61461461461,-4.21e-08
4.61961961962,-4.37e-08
4.62462462462,-4.29e-08
4.62962962963,-4.48e-08
4.63463463463,-4.56e-08
4.63963963964,-4.45e-08
4.64464464464,-4.77e-08
4.64964964965,-4.51e-08
4.65465465465,-4.12e-08
4.65965965966,-4.28e-08
4.66466466466,-4.53e-08
4.66966966967,-4.63e-08
4.67467467467,-4.88e-08
4.67967967968,-4.17e-08
4.68468468468,-4.41e-08
4.68968968969,-4.58e-08
4.69469469469,-4.26e-08
4.6996996997,-4.2e-08
4.7047047047,-4.47e-08
4.70970970971,-4.34e-08
4.71471471471,-4.9e-08
4.71971971972,-4.6e-08
4.72472472472,-4.7e-08
4.72972972973,-4.32e-08
4.73473473473,-4.57e-08
4.73973973974,-4.08e-08
4.74474474474,-4.42e-08
4.74974974975,-4.3e-08
4.75475475475,-4.26e-08
4.75975975976,-4.39e-08
4.76476476476,-3.85e-08
4.76976976977,-4.64e-08
4.77477477477,-4.49e-08
4.77977977978,-4.27e-08
4.78478478478,-4.61e-08
4.78978978979,-4.41e-08
4.79479479479,-4.25e-08
4.7997997998,-4.83e-08
4.8048048048,-4.48e-08
4.80980980981,-4.48e-08
4.81481481481,-4.25e-08
4.81981981982,-4.41e-08
4.82482482482,-4.44e-08
4.82982982983,-4.24e-08
4.83483483483,-4.44e-08
4.83983983984,-4.87e-08
4.84484484484,-4e-08
4.84984984985,-4.98e-08
4.85485485485,-4.93e-08
4.85985985986,-4.98e-08
4.86486486486,-4.74e-08
4.86986986987,-4.53e-08
4.87487487487,-4.77e-08
4.87987987988,-4.89e-08
4.88488488488,-4.98e-08
4.88988988989,-5.12e-08
4.89489489489,-4.52e-08
4.8998998999,-4.82e-08
4.9049049049,-4.77e-08
4.90990990991,-4.42e-08
4.91491491491,-4.74e-08
4.91991991992,-5.17e-08
4.92492492492,-4.75e-08
4.92992992993,-4.46e-08
4.93493493493,-4.63e-08
4.93993993994,-4.93e-08
4.94494494494,-4.63e-08
4.94994994995,-4.71e-08
4.95495495495,-4.32e-08
4.95995995996,-4.65e-08
4.96496496496,-4.09e-08
4.96996996997,-4.47e-08
4.97497497497,-4.55e-08
4.97997997998,-4.73e-08
4.98498498498,-4.8e-08
4.98998998999,-4.91e-08
4.99499499499,-5.15e-08
5.0,-4.39e-08
